FIELD,ID,PARENTID,PERMISSIONSEDIT,PARENT.NAME,PERMISSIONSREAD,SOBJECTTYPE
EM_Event_Budget_vod__c.Failure_Inheriting_Expense_Estimates__c,01kZ000001KW9vkIAD,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Budget_vod__c
EM_Event_Budget_vod__c.Override_Lock_vod__c,01kZ000001KW9vmIAD,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Budget_vod__c
EM_Event_Configuration_Country_vod__c.External_ID_vod__c,01kZ000001KW9vpIAD,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Configuration_Country_vod__c
EM_Event_Configuration_Country_vod__c.Country_Formula_HCPTS__c,01kZ000001KW9voIAD,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Configuration_Country_vod__c
EM_Event_Configuration_vod__c.External_ID_vod__c,01kZ000001KW9vqIAD,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Configuration_vod__c
EM_Event_History_vod__c.Action_Datetime_vod__c,01kZ000001MhaeCIAR,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_History_vod__c
EM_Event_History_vod__c.Action_Type_vod__c,01kZ000001MhaeDIAR,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_History_vod__c
EM_Event_History_vod__c.Comment_vod__c,01kZ000001MhaeHIAR,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_History_vod__c
EM_Event_History_vod__c.Ending_Status_vod__c,01kZ000001MhaeIIAR,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_History_vod__c
EM_Event_History_vod__c.Event_vod__c,01kZ000001MhaeEIAR,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_History_vod__c
EM_Event_History_vod__c.External_ID_vod__c,01kZ000001MhaeLIAR,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_History_vod__c
EM_Event_History_vod__c.Next_Approver_vod__c,01kZ000001MhaeMIAR,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_History_vod__c
EM_Event_History_vod__c.Starting_Status_vod__c,01kZ000001MhaeVIAR,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_History_vod__c
EM_Event_History_vod__c.User_vod__c,01kZ000001MhaeWIAR,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_History_vod__c
EM_Event_History_vod__c.Next_Approver_Group_vod__c,01kZ000001MhaeNIAR,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_History_vod__c
EM_Event_History_vod__c.Next_Approver_Role_vod__c,01kZ000001MhaeOIAR,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_History_vod__c
EM_Event_History_vod__c.Product_TA_HCPTS__c,01kZ000001MhaeSIAR,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_History_vod__c
EM_Event_History_vod__c.Activity_ID_HCPTS__c,01kZ000001MhaeFIAR,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_History_vod__c
EM_Event_History_vod__c.Start_Date_HCPTS__c,01kZ000001MhaeUIAR,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_History_vod__c
EM_Event_History_vod__c.End_Time_HCPTS__c,01kZ000001MhaeJIAR,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_History_vod__c
EM_Event_History_vod__c.Project_Owner_HCPTS__c,01kZ000001MhaeTIAR,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_History_vod__c
EM_Event_History_vod__c.Activity_Name_HCPTS__c,01kZ000001MhaeGIAR,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_History_vod__c
EM_Event_History_vod__c.Processor_Email_HCPTS__c,01kZ000001MhaeRIAR,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_History_vod__c
EM_Event_History_vod__c.Event_Creator_Email_HCPTS__c,01kZ000001MhaeKIAR,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_History_vod__c
EM_Event_History_vod__c.Parent_Activity_ID_HCPTS__c,01kZ000001MhaeQIAR,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_History_vod__c
EM_Event_History_vod__c.Action_Date_HCTPS__c,01kZ000001MhaeBIAR,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_History_vod__c
EM_Event_History_vod__c.Override_Lock_vod__c,01kZ000001MhaePIAR,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_History_vod__c
EM_Event_Layout_vod__c.Country_Override_vod__c,01kZ000001KW9wJIAT,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Layout_vod__c
EM_Event_Layout_vod__c.Event_Configuration_vod__c,01kZ000001KW9wMIAT,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Layout_vod__c
EM_Event_Layout_vod__c.Event_Layout_vod__c,01kZ000001KW9wHIAT,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Layout_vod__c
EM_Event_Layout_vod__c.Event_Status_vod__c,01kZ000001KW9wCIAT,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Layout_vod__c
EM_Event_Layout_vod__c.Event_Team_Role_vod__c,01kZ000001KW9wGIAT,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Layout_vod__c
EM_Event_Layout_vod__c.Expense_Estimate_Layout_vod__c,01kZ000001KW9wKIAT,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Layout_vod__c
EM_Event_Layout_vod__c.Expense_Header_Layout_vod__c,01kZ000001KW9wIIAT,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Layout_vod__c
EM_Event_Layout_vod__c.Expense_Line_Layout_vod__c,01kZ000001KW9wLIAT,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Layout_vod__c
EM_Event_Layout_vod__c.External_ID__c,01kZ000001KW9wBIAT,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Layout_vod__c
EM_Event_Layout_vod__c.User_Profile_vod__c,01kZ000001KW9wEIAT,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Layout_vod__c
EM_Event_Layout_vod__c.Visible_Buttons_vod__c,01kZ000001KW9wFIAT,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Layout_vod__c
EM_Event_Layout_vod__c.User_Profile_Id_vod__c,01kZ000001KW9wDIAT,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Layout_vod__c
EM_Event_Session_Attendee_vod__c.Attendee_Name_vod__c,01kZ000001KW9wNIAT,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Session_Attendee_vod__c
EM_Event_Session_Attendee_vod__c.Attendee_vod__c,01kZ000001KW9wPIAT,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Session_Attendee_vod__c
EM_Event_Session_Attendee_vod__c.Event_Session_vod__c,01kZ000001KW9wOIAT,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Session_Attendee_vod__c
EM_Event_Session_Attendee_vod__c.External_ID_vod__c,01kZ000001KW9wQIAT,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Session_Attendee_vod__c
EM_Event_Session_Attendee_vod__c.Speaker_vod__c,01kZ000001KW9wSIAT,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Session_Attendee_vod__c
EM_Event_Session_Attendee_vod__c.Team_Member_vod__c,01kZ000001KW9wUIAT,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Session_Attendee_vod__c
EM_Event_Session_Attendee_vod__c.Mobile_ID_vod__c,01kZ000001KW9wTIAT,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Session_Attendee_vod__c
EM_Event_Session_Attendee_vod__c.Override_Lock_vod__c,01kZ000001KW9wRIAT,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Session_Attendee_vod__c
EM_Event_Session_vod__c.End_Time_vod__c,01kZ000001KW9wVIAT,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Session_vod__c
EM_Event_Session_vod__c.Event_vod__c,01kZ000001KW9wYIAT,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Session_vod__c
EM_Event_Session_vod__c.External_ID_vod__c,01kZ000001KW9wbIAD,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Session_vod__c
EM_Event_Session_vod__c.Location_vod__c,01kZ000001KW9wXIAT,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Session_vod__c
EM_Event_Session_vod__c.Start_Time_vod__c,01kZ000001KW9wWIAT,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Session_vod__c
EM_Event_Session_vod__c.Mobile_ID_vod__c,01kZ000001KW9waIAD,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Session_vod__c
EM_Event_Session_vod__c.Override_Lock_vod__c,01kZ000001KW9wZIAT,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Session_vod__c
EM_Event_Speaker_vod__c.Credentials_vod__c,01kZ000001N6GHLIA3,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.First_Name_vod__c,01kZ000001N6GHZIA3,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Last_Name_vod__c,01kZ000001N6GHfIAN,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Title_vod__c,01kZ000001N6GIBIA3,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Activity_Service_Type_HCPTS__c,01kZ000001N6GHzIAN,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Preferred_Language_HCPTS__c,01kZ000001N6GHnIAN,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Contract_Party_HCPTS__c,01kZ000001N6GHEIA3,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.AATemplateID_HCPTS__c,01kZ000001N6GGxIAN,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.ContractTemplateId_HCPTS__c,01kZ000001N6GHHIA3,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.ContractTemplateId_to_Download_HCPTS__c,01kZ000001N6GHGIA3,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Contract_Lead_Time_HCPTS__c,01kZ000001N6GHDIA3,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.FWTemplateId_For_Download_HCPTS__c,01kZ000001N6GHbIAN,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.FWTemplateId_HCPTS__c,01kZ000001N6GHcIAN,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Provider_Type_HCPTS__c,01kZ000001N6GHpIAN,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.View_Online_HCPTS__c,01kZ000001N6GIEIA3,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Employer_Consent_Status_HCPTS__c,01kZ000001N6GHPIA3,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Employer_Consent_Required_HCPTS__c,01kZ000001N6GHOIA3,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.CongaCurrencyCulture_HCPTS__c,01kZ000001N6GHAIA3,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Registration_Status_HCPTS__c,01kZ000001N6GHtIAN,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Account_vod__c,01kZ000001N6GGyIAN,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.End_Time_vod__c,01kZ000001N6GHRIA3,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Event_vod__c,01kZ000001N6GGzIAN,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.External_ID_vod__c,01kZ000001N6GHYIA3,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Meal_Opt_In_vod__c,01kZ000001N6GHiIAN,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Meal_Preference_vod__c,01kZ000001N6GHjIAN,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Signature_Datetime_vod__c,01kZ000001N6GI1IAN,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Signature_vod__c,01kZ000001N6GI0IAN,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Speaker_vod__c,01kZ000001N6GHwIAN,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Start_Time_vod__c,01kZ000001N6GI5IAN,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Status_vod__c,01kZ000001N6GI7IAN,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Stub_Mobile_Id_vod__c,01kZ000001N6GI8IAN,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Stub_SFDC_Id_vod__c,01kZ000001N6GI9IAN,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Vessel_Number_vod__c,01kZ000001N6GIDIA3,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Speaker_Contract_HCPTS__c,01kZ000001N6GHaIAN,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Speaker_Name_vod__c,01kZ000001N6GHyIAN,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Specialty_HCPTS__c,01kZ000001N6GI2IAN,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Max_Hours_HCPTS__c,01kZ000001N6GHhIAN,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Start_Date_HCPTS__c,01kZ000001N6GI4IAN,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.End_Date_HCPTS__c,01kZ000001N6GHQIA3,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Additional_Terms_HCPTS__c,01kZ000001N6GH4IAN,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Taxes_HCPTS__c,01kZ000001N6GIAIA3,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Reimbursable_Expenses_HCPTS__c,01kZ000001N6GHuIAN,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Recipient_Email_HCPTS__c,01kZ000001N6GHsIAN,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Mobile_ID_vod__c,01kZ000001N6GHkIAN,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Related_ICF_HCPTS__c,01kZ000001N6GHvIAN,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Activity_Name_HCPTS__c,01kZ000001N6GH1IAN,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Activity_Product_HCPTS__c,01kZ000001N6GH2IAN,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Activity_Type_HCPTS__c,01kZ000001N6GH3IAN,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Speaker_Email_HCPTS__c,01kZ000001N6GHxIAN,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Event_Speaker_Contract_HCPTS__c,01kZ000001N6GH0IAN,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Service_Subtype_HCPTS__c,01kZ000001N6GHFIA3,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Service_Type_HCPTS__c,01kZ000001N6GHIIA3,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Is_Approved_to_Contract_HCPTS__c,01kZ000001N6GH5IAN,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Attendance_Status_HCPTS__c,01kZ000001N6GH7IAN,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Ready_to_Invoice_HCPTS__c,01kZ000001N6GHrIAN,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Employer_Name_HCPTS__c,01kZ000001N6GHSIA3,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Employer_Signatory_Name_HCPTS__c,01kZ000001N6GHVIA3,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Employer_Signatory_Title_HCPTS__c,01kZ000001N6GHWIA3,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Hide_Employer_Sign_Table_HCPTS__c,01kZ000001N6GHdIAN,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Employer_Email_HCPTS__c,01kZ000001N6GHUIA3,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Signer_1_Email_HCPTS__c,01kZ000001N6GHoIAN,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Echosign_Template_Id_HCPTS__c,01kZ000001N6GHMIA3,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.ESVisible_HCPTS__c,01kZ000001N6GHXIA3,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Master_ID__c,01kZ000001N6GHgIAN,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.City_HCPTS__c,01kZ000001N6GH9IAN,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.State_Provence_HCPTS__c,01kZ000001N6GI6IAN,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Zip_HCPTS__c,01kZ000001N6GIFIA3,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Country_HCPTS__c,01kZ000001N6GHJIA3,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Phone_HCPTS__c,01kZ000001N6GHmIAN,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Email_HCPTS__c,01kZ000001N6GHNIA3,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.FSpecialty_HCPTS__c,01kZ000001N6GI3IAN,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Can_Generate_Contract__c,01kZ000001N6GH8IAN,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Ariba_SOW_Number_HCPTS__c,01kZ000001N6GH6IAN,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Total_Contract_Value__c,01kZ000001N6GICIA3,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Provider_Type_Formula_HCPTS__c,01kZ000001N6GHqIAN,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Contract_Language_HCPTS__c,01kZ000001N6GHCIA3,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Contract_Format_HCPTS__c,01kZ000001N6GHBIA3,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Last_Modified_By_HCPTS__c,01kZ000001N6GHeIAN,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Created_By_HCTPS__c,01kZ000001N6GHKIA3,0PSZ0000000D2EhOAK,FALSE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
EM_Event_Speaker_vod__c.Entity_Reference_Id_vod__c,01kZ000001N6GHTIA3,0PSZ0000000D2EhOAK,TRUE,EMv2_Simple_BMS_Field_User,TRUE,EM_Event_Speaker_vod__c
