ID,SOURCEPARENTID,PARENTID,SOBJECTTYPE,FIELD,PERMISSIONSEDIT,PERMISSIONSREAD
01k3E000008mm2jQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Catalog_vod__c,EM_Catalog_vod__c.Speaker_HCPTS__c,TRUE,TRUE
01k3E000008mm2vQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Catalog_vod__c,EM_Catalog_vod__c.Target_Audience_HCPTS__c,TRUE,TRUE
01k3E000008mm2bQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Catalog_vod__c,EM_Catalog_vod__c.Base_Language_Name_vod__c,TRUE,TRUE
01k3E000008mm2cQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Catalog_vod__c,EM_Catalog_vod__c.External_ID_vod__c,TRUE,TRUE
01k3E000008mm2dQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Catalog_vod__c,EM_Catalog_vod__c.Name_vod__c,TRUE,TRUE
01k3E000008mm2YQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Catalog_vod__c,EM_Catalog_vod__c.Description_vod__c,TRUE,TRUE
01k3E000008mm2ZQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Catalog_vod__c,EM_Catalog_vod__c.Status_vod__c,TRUE,TRUE
01k3E000008mltFQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Action_vod__c,EM_Event_Action_vod__c.Approver_Role_vod__c,FALSE,TRUE
01k3E000008mltGQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Action_vod__c,EM_Event_Action_vod__c.Entry_Criteria_Not_Met_Message_vod__c,FALSE,TRUE
01k3E000008mltHQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Action_vod__c,EM_Event_Action_vod__c.SFDC_Action_Type_vod__c,FALSE,TRUE
01k3E000008mltBQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Action_vod__c,EM_Event_Action_vod__c.Allow_Comments_vod__c,TRUE,TRUE
01k3E000008mltCQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Action_vod__c,EM_Event_Action_vod__c.Country_Override_vod__c,TRUE,TRUE
01k3E000008mltDQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Action_vod__c,EM_Event_Action_vod__c.External_ID_vod__c,TRUE,TRUE
01k3E000008mltEQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Action_vod__c,EM_Event_Action_vod__c.Starting_Status_vod__c,TRUE,TRUE
01k3E000009erKTQAY,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Budget_vod__c,EM_Event_Budget_vod__c.Override_Lock_vod__c,TRUE,TRUE
01k3E000009erKMQAY,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Budget_vod__c,EM_Event_Budget_vod__c.Created_By_HCTPS__c,FALSE,TRUE
01k3E000009erKQQAY,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Budget_vod__c,EM_Event_Budget_vod__c.Failure_Inheriting_Expense_Estimates__c,TRUE,TRUE
01k3E000009erKUQAY,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Budget_vod__c,EM_Event_Budget_vod__c.Is_Need__c,TRUE,TRUE
01k3E000009erKRQAY,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Budget_vod__c,EM_Event_Budget_vod__c.Last_Modified_By_HCPTS__c,FALSE,TRUE
01k3E000009erKVQAY,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Budget_vod__c,EM_Event_Budget_vod__c.Waiting_for_Expense_Estimate_Inheritance__c,TRUE,TRUE
01k3E000009erKJQAY,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Budget_vod__c,EM_Event_Budget_vod__c.Actual_vod__c,TRUE,TRUE
01k3E000009erKKQAY,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Budget_vod__c,EM_Event_Budget_vod__c.Budget_Name_vod__c,FALSE,TRUE
01k3E000009erKWQAY,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Budget_vod__c,EM_Event_Budget_vod__c.Budget_vod__c,TRUE,TRUE
01k3E000009erKLQAY,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Budget_vod__c,EM_Event_Budget_vod__c.Committed_vod__c,TRUE,TRUE
01k3E000009erKNQAY,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Budget_vod__c,EM_Event_Budget_vod__c.Estimate_vod__c,TRUE,TRUE
01k3E000009erKOQAY,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Budget_vod__c,EM_Event_Budget_vod__c.Estimated_Remaining_vod__c,FALSE,TRUE
01k3E000009erKIQAY,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Budget_vod__c,EM_Event_Budget_vod__c.Event_Canceled_vod__c,TRUE,TRUE
01k3E000009erKHQAY,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Budget_vod__c,EM_Event_Budget_vod__c.Event_vod__c,TRUE,TRUE
01k3E000009erKPQAY,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Budget_vod__c,EM_Event_Budget_vod__c.External_ID_vod__c,TRUE,TRUE
01k3E000009erKSQAY,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Budget_vod__c,EM_Event_Budget_vod__c.Mobile_ID_vod__c,TRUE,TRUE
01k3E000008mltZQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Configuration_Country_vod__c,EM_Event_Configuration_Country_vod__c.Country_Formula_HCPTS__c,FALSE,TRUE
01k3E000008mltYQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Configuration_Country_vod__c,EM_Event_Configuration_Country_vod__c.External_ID_vod__c,TRUE,TRUE
01k3E000008mltaQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Configuration_vod__c,EM_Event_Configuration_vod__c.External_ID_vod__c,TRUE,TRUE
01k3E000009k1dlQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_History_vod__c,EM_Event_History_vod__c.Starting_Status_Simple_HCPTS__c,TRUE,TRUE
01k3E000009k1dYQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_History_vod__c,EM_Event_History_vod__c.Ending_Status_Simple_HCPTS__c,TRUE,TRUE
01k3E000009k1dfQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_History_vod__c,EM_Event_History_vod__c.Override_Lock_vod__c,TRUE,TRUE
01k3E000009k1ddQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_History_vod__c,EM_Event_History_vod__c.Next_Approver_Group_vod__c,TRUE,TRUE
01k3E000009k1deQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_History_vod__c,EM_Event_History_vod__c.Next_Approver_Role_vod__c,TRUE,TRUE
01k3E000009k1dQQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_History_vod__c,EM_Event_History_vod__c.Action_Date_HCTPS__c,FALSE,TRUE
01k3E000009k1dUQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_History_vod__c,EM_Event_History_vod__c.Activity_ID_HCPTS__c,FALSE,TRUE
01k3E000009k1dVQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_History_vod__c,EM_Event_History_vod__c.Activity_Name_HCPTS__c,FALSE,TRUE
01k3E000009k1dZQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_History_vod__c,EM_Event_History_vod__c.End_Time_HCPTS__c,FALSE,TRUE
01k3E000009k1daQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_History_vod__c,EM_Event_History_vod__c.Event_Creator_Email_HCPTS__c,TRUE,TRUE
01k3E000009k1dgQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_History_vod__c,EM_Event_History_vod__c.Parent_Activity_ID_HCPTS__c,FALSE,TRUE
01k3E000009k1dhQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_History_vod__c,EM_Event_History_vod__c.Processor_Email_HCPTS__c,TRUE,TRUE
01k3E000009k1diQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_History_vod__c,EM_Event_History_vod__c.Product_TA_HCPTS__c,FALSE,TRUE
01k3E000009k1djQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_History_vod__c,EM_Event_History_vod__c.Project_Owner_HCPTS__c,FALSE,TRUE
01k3E000009k1dkQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_History_vod__c,EM_Event_History_vod__c.Start_Date_HCPTS__c,FALSE,TRUE
01k3E000009k1dRQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_History_vod__c,EM_Event_History_vod__c.Action_Datetime_vod__c,TRUE,TRUE
01k3E000009k1dSQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_History_vod__c,EM_Event_History_vod__c.Action_Type_vod__c,TRUE,TRUE
01k3E000009k1dWQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_History_vod__c,EM_Event_History_vod__c.Comment_vod__c,TRUE,TRUE
01k3E000009k1dXQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_History_vod__c,EM_Event_History_vod__c.Ending_Status_vod__c,TRUE,TRUE
01k3E000009k1dTQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_History_vod__c,EM_Event_History_vod__c.Event_vod__c,TRUE,TRUE
01k3E000009k1dbQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_History_vod__c,EM_Event_History_vod__c.External_ID_vod__c,TRUE,TRUE
01k3E000009k1dcQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_History_vod__c,EM_Event_History_vod__c.Next_Approver_vod__c,TRUE,TRUE
01k3E000009k1dmQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_History_vod__c,EM_Event_History_vod__c.Starting_Status_vod__c,TRUE,TRUE
01k3E000009k1dnQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_History_vod__c,EM_Event_History_vod__c.User_vod__c,TRUE,TRUE
01k3E000009erEoQAI,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Layout_vod__c,EM_Event_Layout_vod__c.Event_Object_Name_vod__c,FALSE,TRUE
01k3E000009erEtQAI,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Layout_vod__c,EM_Event_Layout_vod__c.Page_Layout_vod__c,FALSE,TRUE
01k3E000009erEsQAI,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Layout_vod__c,EM_Event_Layout_vod__c.Record_Type_vod__c,FALSE,TRUE
01k3E000009erElQAI,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Layout_vod__c,EM_Event_Layout_vod__c.Country_Override_vod__c,TRUE,TRUE
01k3E000009erEmQAI,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Layout_vod__c,EM_Event_Layout_vod__c.Event_Configuration_vod__c,TRUE,TRUE
01k3E000009erEnQAI,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Layout_vod__c,EM_Event_Layout_vod__c.Event_Layout_vod__c,TRUE,TRUE
01k3E000009erEpQAI,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Layout_vod__c,EM_Event_Layout_vod__c.Event_Status_vod__c,TRUE,TRUE
01k3E000009erEqQAI,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Layout_vod__c,EM_Event_Layout_vod__c.Event_Team_Role_vod__c,TRUE,TRUE
01k3E000009erErQAI,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Layout_vod__c,EM_Event_Layout_vod__c.External_ID__c,TRUE,TRUE
01k3E000009erEvQAI,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Layout_vod__c,EM_Event_Layout_vod__c.User_Profile_Id_vod__c,TRUE,TRUE
01k3E000009erEuQAI,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Layout_vod__c,EM_Event_Layout_vod__c.User_Profile_vod__c,TRUE,TRUE
01k3E000009erEwQAI,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Layout_vod__c,EM_Event_Layout_vod__c.Visible_Buttons_vod__c,TRUE,TRUE
01k3E00000AQCMtQAP,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Rule_vod__c,EM_Event_Rule_vod__c.Account_Attendee_Fields_vod__c,TRUE,TRUE
01k3E00000AQCMzQAP,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Rule_vod__c,EM_Event_Rule_vod__c.Email_Template_vod__c,TRUE,TRUE
01k3E00000AQCN5QAP,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Rule_vod__c,EM_Event_Rule_vod__c.Online_Registration_Fields_vod__c,TRUE,TRUE
01k3E00000AQCMxQAP,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Rule_vod__c,EM_Event_Rule_vod__c.Contact_Attendee_Fields_vod__c,FALSE,TRUE
01k3E00000AQCN7QAP,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Rule_vod__c,EM_Event_Rule_vod__c.Search_Outside_Territory_vod__c,TRUE,TRUE
01k3E00000AQCN9QAP,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Rule_vod__c,EM_Event_Rule_vod__c.User_Attendee_Fields_vod__c,FALSE,TRUE
01k3E00000AQCMuQAP,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Rule_vod__c,EM_Event_Rule_vod__c.Activity_Type_HCPTS__c,FALSE,TRUE
01k3E00000AQCMvQAP,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Rule_vod__c,EM_Event_Rule_vod__c.Country_HCPTS__c,FALSE,TRUE
01k3E00000AQCMwQAP,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Rule_vod__c,EM_Event_Rule_vod__c.CLM_Presentation_vod__c,FALSE,TRUE
01k3E00000AQCMyQAP,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Rule_vod__c,EM_Event_Rule_vod__c.Country_Override_vod__c,TRUE,TRUE
01k3E00000AQCN0QAP,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Rule_vod__c,EM_Event_Rule_vod__c.Event_Configuration_vod__c,TRUE,TRUE
01k3E00000AQCN1QAP,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Rule_vod__c,EM_Event_Rule_vod__c.External_ID_vod__c,TRUE,TRUE
01k3E00000AQCN2QAP,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Rule_vod__c,EM_Event_Rule_vod__c.Filter_Type_vod__c,TRUE,TRUE
01k3E00000AQCN6QAP,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Rule_vod__c,EM_Event_Rule_vod__c.Qualification_vod__c,TRUE,TRUE
01k3E00000AQCN8QAP,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Rule_vod__c,EM_Event_Rule_vod__c.Speaker_Fields_vod__c,TRUE,TRUE
01k3E00000AQCN4QAP,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Rule_vod__c,EM_Event_Rule_vod__c.Material_Type_vod__c,TRUE,TRUE
01k3E00000AQCN3QAP,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Rule_vod__c,EM_Event_Rule_vod__c.Material_vod__c,TRUE,TRUE
01k3E00000AQCNAQA5,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Rule_vod__c,EM_Event_Rule_vod__c.Walk_In_Fields_vod__c,TRUE,TRUE
01k3E000008mluGQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Session_Attendee_vod__c,EM_Event_Session_Attendee_vod__c.Override_Lock_vod__c,TRUE,TRUE
01k3E000008mlu9QAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Session_Attendee_vod__c,EM_Event_Session_Attendee_vod__c.Attendee_Name_vod__c,FALSE,TRUE
01k3E000008mluAQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Session_Attendee_vod__c,EM_Event_Session_Attendee_vod__c.Attendee_vod__c,TRUE,TRUE
01k3E000008mluBQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Session_Attendee_vod__c,EM_Event_Session_Attendee_vod__c.Event_Session_vod__c,TRUE,TRUE
01k3E000008mluCQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Session_Attendee_vod__c,EM_Event_Session_Attendee_vod__c.External_ID_vod__c,TRUE,TRUE
01k3E000008mluFQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Session_Attendee_vod__c,EM_Event_Session_Attendee_vod__c.Mobile_ID_vod__c,TRUE,TRUE
01k3E000008mluDQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Session_Attendee_vod__c,EM_Event_Session_Attendee_vod__c.Speaker_vod__c,TRUE,TRUE
01k3E000008mluEQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Session_Attendee_vod__c,EM_Event_Session_Attendee_vod__c.Team_Member_vod__c,TRUE,TRUE
01k3E000008mluNQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Session_vod__c,EM_Event_Session_vod__c.Override_Lock_vod__c,TRUE,TRUE
01k3E000008mluHQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Session_vod__c,EM_Event_Session_vod__c.End_Time_vod__c,TRUE,TRUE
01k3E000008mluIQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Session_vod__c,EM_Event_Session_vod__c.Event_vod__c,TRUE,TRUE
01k3E000008mluJQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Session_vod__c,EM_Event_Session_vod__c.External_ID_vod__c,TRUE,TRUE
01k3E000008mluKQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Session_vod__c,EM_Event_Session_vod__c.Location_vod__c,TRUE,TRUE
01k3E000008mluMQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Session_vod__c,EM_Event_Session_vod__c.Mobile_ID_vod__c,TRUE,TRUE
01k3E000008mluLQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Session_vod__c,EM_Event_Session_vod__c.Start_Time_vod__c,TRUE,TRUE
01k3E000009yRT9QAM,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Speaker_vod__c,EM_Event_Speaker_vod__c.Ariba_SOW_Number_HCPTS__c,TRUE,TRUE
01k3E000009yRTvQAM,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Speaker_vod__c,EM_Event_Speaker_vod__c.Provider_Type_Simple_HCPTS__c,FALSE,TRUE
01k3E000009yRTWQA2,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Speaker_vod__c,EM_Event_Speaker_vod__c.Entity_Reference_Id_vod__c,TRUE,TRUE
01k3E000009yRTrQAM,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Speaker_vod__c,EM_Event_Speaker_vod__c.Override_Lock_vod__c,TRUE,TRUE
01k3E000009yRT0QAM,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Speaker_vod__c,EM_Event_Speaker_vod__c.AATemplateID_HCPTS__c,FALSE,TRUE
01k3E000009yRT4QAM,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Speaker_vod__c,EM_Event_Speaker_vod__c.Activity_Name_HCPTS__c,FALSE,TRUE
01k3E000009yRT5QAM,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Speaker_vod__c,EM_Event_Speaker_vod__c.Activity_Product_HCPTS__c,FALSE,TRUE
01k3E000009yRU4QAM,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Speaker_vod__c,EM_Event_Speaker_vod__c.Activity_Service_Type_HCPTS__c,TRUE,TRUE
01k3E000009yRT6QAM,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Speaker_vod__c,EM_Event_Speaker_vod__c.Activity_Type_HCPTS__c,FALSE,TRUE
01k3E000009yRT7QAM,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Speaker_vod__c,EM_Event_Speaker_vod__c.Additional_Terms_HCPTS__c,TRUE,TRUE
01k3E000009yRTAQA2,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Speaker_vod__c,EM_Event_Speaker_vod__c.Attendance_Status_HCPTS__c,TRUE,TRUE
01k3E000009yRTBQA2,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Speaker_vod__c,EM_Event_Speaker_vod__c.Can_Generate_Contract__c,TRUE,TRUE
01k3E000009yRTCQA2,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Speaker_vod__c,EM_Event_Speaker_vod__c.City_HCPTS__c,FALSE,TRUE
01k3E000009yRTDQA2,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Speaker_vod__c,EM_Event_Speaker_vod__c.CongaCurrencyCulture_HCPTS__c,FALSE,TRUE
01k3E000009yRTKQA2,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Speaker_vod__c,EM_Event_Speaker_vod__c.ContractTemplateId_HCPTS__c,FALSE,TRUE
01k3E000009yRTJQA2,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Speaker_vod__c,EM_Event_Speaker_vod__c.ContractTemplateId_to_Download_HCPTS__c,FALSE,TRUE
01k3E000009yRTEQA2,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Speaker_vod__c,EM_Event_Speaker_vod__c.Contract_Format_HCPTS__c,TRUE,TRUE
01k3E000009yRTFQA2,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Speaker_vod__c,EM_Event_Speaker_vod__c.Contract_Language_HCPTS__c,TRUE,TRUE
01k3E000009yRTGQA2,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Speaker_vod__c,EM_Event_Speaker_vod__c.Contract_Lead_Time_HCPTS__c,FALSE,TRUE
01k3E000009yRTHQA2,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Speaker_vod__c,EM_Event_Speaker_vod__c.Contract_Party_HCPTS__c,FALSE,TRUE
01k3E000009yRTMQA2,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Speaker_vod__c,EM_Event_Speaker_vod__c.Country_HCPTS__c,FALSE,TRUE
01k3E000009yRTNQA2,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Speaker_vod__c,EM_Event_Speaker_vod__c.Created_By_HCTPS__c,FALSE,TRUE
01k3E000009yRTaQAM,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Speaker_vod__c,EM_Event_Speaker_vod__c.ESVisible_HCPTS__c,FALSE,TRUE
01k3E000009yRTPQA2,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Speaker_vod__c,EM_Event_Speaker_vod__c.Echosign_Template_Id_HCPTS__c,FALSE,TRUE
01k3E000009yRTQQA2,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Speaker_vod__c,EM_Event_Speaker_vod__c.Email_HCPTS__c,FALSE,TRUE
01k3E000009yRTRQA2,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Speaker_vod__c,EM_Event_Speaker_vod__c.Employer_Consent_Required_HCPTS__c,TRUE,TRUE
01k3E000009yRTSQA2,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Speaker_vod__c,EM_Event_Speaker_vod__c.Employer_Consent_Status_HCPTS__c,FALSE,TRUE
01k3E000009yRTXQA2,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Speaker_vod__c,EM_Event_Speaker_vod__c.Employer_Email_HCPTS__c,TRUE,TRUE
01k3E000009yRTVQA2,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Speaker_vod__c,EM_Event_Speaker_vod__c.Employer_Name_HCPTS__c,TRUE,TRUE
01k3E000009yRTYQA2,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Speaker_vod__c,EM_Event_Speaker_vod__c.Employer_Signatory_Name_HCPTS__c,TRUE,TRUE
01k3E000009yRTZQA2,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Speaker_vod__c,EM_Event_Speaker_vod__c.Employer_Signatory_Title_HCPTS__c,TRUE,TRUE
01k3E000009yRTTQA2,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Speaker_vod__c,EM_Event_Speaker_vod__c.End_Date_HCPTS__c,TRUE,TRUE
01k3E000009yRT3QAM,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Speaker_vod__c,EM_Event_Speaker_vod__c.Event_Speaker_Contract_HCPTS__c,TRUE,TRUE
01k3E000009yRU7QAM,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Speaker_vod__c,EM_Event_Speaker_vod__c.FSpecialty_HCPTS__c,FALSE,TRUE
01k3E000009yRTeQAM,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Speaker_vod__c,EM_Event_Speaker_vod__c.FWTemplateId_For_Download_HCPTS__c,FALSE,TRUE
01k3E000009yRTfQAM,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Speaker_vod__c,EM_Event_Speaker_vod__c.FWTemplateId_HCPTS__c,FALSE,TRUE
01k3E000009yRTgQAM,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Speaker_vod__c,EM_Event_Speaker_vod__c.Hide_Employer_Sign_Table_HCPTS__c,FALSE,TRUE
01k3E000009yRT8QAM,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Speaker_vod__c,EM_Event_Speaker_vod__c.Is_Approved_to_Contract_HCPTS__c,FALSE,TRUE
01k3E000009yRTiQAM,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Event_Speaker_vod__c,EM_Event_Speaker_vod__c.Last_Modified_By_HCPTS__c,FALSE,TRUE
